105,115,109,23,22,26,181,20,61,108,13,240,36,116,179,241,189,29,75,118,242,224,190,44,12,121,24,168,211,0,134,71,192,73,124,43,191,1,229,67,155,2,138,102,120,123,132,74,136,54,236,3,4,131,113,112,217,222,135,165,30,17,16,197,145,62,173,214,50,178,14,125,64,172,15,183,169,150,141,152,21,8,5,128,19,37,153,68,60,193,188,177,49,58,185,39,25,99,171,175
12.45763,12.09819,11.869738,11.176537,10.793089,10.499484,10.465998,10.410505,10.332758,10.302957,10.156622,10.138018,10.077982,10.062146,9.984743,9.977264,9.96979,9.946138,9.924288,9.914537,9.899492,9.880205,9.853659,9.813917,9.811502,9.810489,9.780968,9.780151,9.774721,9.7611065,9.747887,9.73959,9.73753,9.730354,9.716242,9.705057,9.704813,9.701543,9.698054,9.686117,9.681373,9.666696,9.660646,9.64068,9.630686,9.6171875,9.597361,9.592775,9.588661,9.582276,9.57529,9.570618,9.5618515,9.558699,9.549228,9.547579,9.543436,9.541637,9.536758,9.535149,9.523954,9.522441,9.520251,9.516977,9.516963,9.505691,9.496462,9.495294,9.483954,9.478196,9.472379,9.459455,9.436956,9.436917,9.408518,9.407076,9.401754,9.394078,9.391129,9.38805,9.383779,9.377706,9.377352,9.373842,9.361274,9.357805,9.3577,9.353788,9.3526745,9.350827,9.343497,9.342685,9.3423815,9.338832,9.338121,9.331709,9.325468,9.321558,9.32086,9.317426
NACCAGEB,NPWBRWT,NACCAGE,HOMEHOBB,COMMUN,DECSUB,NPPATH5,ORIENT,NACCLBDS,NACCIDEM,NACCLIVS,NPFAUT,DECAGE,NPWBRF,NPPATH3,NACCDAGE,NPLBOD,COGJUDG,PSPIF,NPGRCCA,NACCINT,NPPDXI,NPNLOSS,BEAGIT,MARISTAT,NPGRSNH,PERSCARE,NPOLDD,NPTDPA,NACCREAS,NACCBRAA,NACCLBDE,NPFTDTAU,PARK,NPTAN,BEIRRIT,NPHIPSCL,NACCREFR,NPPDXN,NACCMCII,NPINF4D,BIRTHMO,NACCVASC,NACCETPR,NPGRHA,NACCAVAS,NPHISO,PSP,NPADNC,MOMODE,NACCFORM,BIRTHYR,SEX,NPHIST,NPPMIH,NACCNE4S,NPPDXB,NPPDXG,NACCNEUR,NPOLD3,COGLANG,NACCFADM,HANDED,NPFTDT5,NPINF2A,NACCTMCI,NACCHEM,NPTDPD,MOFALLS,NPPATH2,INDEPEND,NPABAN,NACCMCIA,NPOLDD4,RESIDENC,NPPATH7,NPOLDD1,NPINF3B,NPINF1A,NPINF3F,JUDGMENT,RACESEC,HISPANIC,NPHISMB,MEMORY,BEAPATHY,NPINF4A,IMPNOMCI,NACCBVFT,NACCPICK,NACCLEWY,NACCNEC,MOGAIT,DEMENTED,NPPATH9,BEVHALL,CDRSUM,MEDSIF,NPOLDD3,NPWMR
