105,59,108,109,16,21,67,233,37,20,23,34,138,134,181,22,44,176,118,135,197,25,42,12,43,241,191,195,26,30,49,39,124,126,8,27,83,19,82,40,15,32,102,2,132,182,149,177,14,60,242,31,45,232,121,17,236,155,24,167,198,36,192,91,214,175,164,119,133,97,70,13,199,158,0,128,90,163,125,123,185,122,112,111,235,58,180,127,69,240,161,139,193,93,120,3,179,129,50,46
12.589239,11.296034,11.276064,11.178374,11.071093,10.943953,10.883946,10.846006,10.625146,10.613249,10.401412,10.400438,10.350302,10.332896,10.326155,10.2648,10.225126,10.146884,10.140696,10.132144,10.1198635,10.107168,10.091448,10.00765,9.968703,9.957645,9.896641,9.889331,9.874268,9.842623,9.8417,9.8068075,9.800917,9.792147,9.789988,9.786079,9.7710285,9.748958,9.746118,9.740671,9.7341795,9.733906,9.730187,9.707351,9.696287,9.6912985,9.691298,9.690359,9.688661,9.685762,9.6780405,9.675646,9.662377,9.648424,9.629072,9.616729,9.616455,9.61066,9.604895,9.6004925,9.597997,9.59584,9.5741,9.5655155,9.5579815,9.554439,9.533699,9.52462,9.49312,9.478827,9.476226,9.465568,9.464505,9.463106,9.461451,9.454629,9.450627,9.445996,9.439451,9.438574,9.434613,9.434469,9.433532,9.432104,9.421757,9.419534,9.41423,9.408572,9.405355,9.401915,9.387426,9.380244,9.372976,9.372114,9.3707285,9.369224,9.362962,9.361147,9.348803,9.33885
NACCAGEB,NACCPPA,NACCIDEM,NACCAGE,HANDED,JUDGMENT,NACCMCII,NACCOTHP,BEAPATHY,ORIENT,HOMEHOBB,NACCCOGF,NACCVASC,NACCBRAA,NPPATH5,COMMUN,BEAGIT,NPPATH,NPGRCCA,NACCNEUR,NPFTDT5,CDRSUM,BEDISIN,MARISTAT,BEIRRIT,NACCDAGE,NPHIPSCL,NACCCBD,DECSUB,COGLANG,MOGAIT,BEVHALL,NPTAN,NPASAN,RACESEC,DECIN,PRIONIF,MEMORY,PRION,BEAHALL,RESIDENC,COGATTN,NACCETPR,BIRTHMO,NPHISO,NPPATH6,NPINF3A,NACCNEC,INDEPEND,NACCBVFT,NACCINT,COGVIS,BEPERCH,NPPDXQ,NPGRSNH,NACCFADM,NACCFORM,NPINF4D,PERSCARE,NACCMICR,NPFTDT6,DECAGE,NPFTDTAU,DEPIF,NPTDPD,NPWMR,NPOLD2,NPGRLA,NPTHAL,DYSILLIF,NACCALZP,NACCLIVS,NPFTDT7,NPHEMO,NACCREAS,NPHISMB,DEP,NPOLD1,NPABAN,NACCAVAS,NPPATH9,NPGRLCH,NACCNE4S,NACCAPOE,NPBNKB,DEMENTED,NPPATH4,NPTDPAN,NACCALZD,NPFAUT,NPHEMO3,NACCAMY,NACCPICK,OTHPSYIF,NPGRHA,BIRTHYR,NPPATH3,NPHISG,MOFALLS,BEOTHR
