105,109,108,35,115,241,20,24,29,22,21,132,222,128,25,12,101,34,37,23,67,197,32,0,232,62,183,129,31,14,165,111,15,151,143,47,233,211,123,176,58,113,11,99,199,118,74,120,3,2,163,131,68,122,119,112,148,127,114,155,174,59,102,166,73,46,124,226,179,181,164,158,10,218,69,26,225,156,178,63,172,238,27,182,188,66,193,16,135,88,83,140,159,72,116,50,96,48,149,42
15.61544,14.437032,12.2154255,11.952938,11.111277,10.368264,10.28379,10.229364,10.099115,9.955227,9.9396305,9.924215,9.922382,9.910545,9.905129,9.889717,9.851477,9.835949,9.8210745,9.814239,9.759922,9.756895,9.740917,9.740377,9.730879,9.716637,9.711596,9.704256,9.701295,9.695616,9.660703,9.660474,9.630922,9.627766,9.626844,9.62305,9.613802,9.610741,9.600191,9.58932,9.576509,9.573807,9.550079,9.549724,9.548635,9.542807,9.542227,9.541685,9.537927,9.532713,9.515667,9.513151,9.51165,9.496031,9.4946995,9.486029,9.479333,9.477961,9.470725,9.469738,9.467482,9.464942,9.46113,9.45924,9.448786,9.436219,9.428088,9.424415,9.420207,9.418329,9.4164915,9.412005,9.40379,9.39875,9.397822,9.395682,9.390195,9.387201,9.386225,9.385968,9.382068,9.381658,9.372625,9.36976,9.365897,9.36212,9.360386,9.359319,9.355556,9.353621,9.34881,9.348566,9.347146,9.347138,9.344722,9.341392,9.338659,9.338365,9.33348,9.328179
NACCAGEB,NACCAGE,NACCIDEM,COGMODE,NPWBRWT,NACCDAGE,ORIENT,PERSCARE,COGJUDG,COMMUN,JUDGMENT,NPHISO,NPPDXG,NPHISMB,CDRSUM,MARISTAT,COGOTHIF,NACCCOGF,BEAPATHY,HOMEHOBB,NACCMCII,NPFTDT5,COGATTN,NACCREAS,NPPDXQ,NACCTMCI,NPPATH7,NPHISG,COGVIS,INDEPEND,NPOLD3,NACCAPOE,RESIDENC,NPINF3D,NPINF1D,NACCBEHF,NACCOTHP,NPTDPA,NACCAVAS,NPPATH,DEMENTED,NPPMIH,EDUC,MEDSIF,NPFTDT7,NPGRCCA,PSP,NPGRHA,BIRTHYR,BIRTHMO,NPOLD1,NPHIST,IMPNOMCI,NPGRLCH,NPGRLA,NACCNE4S,NPINF2F,NPTDPAN,NPFIX,NPINF4D,NACCARTE,NACCPPA,NACCETPR,NPOLD4,PARK,BEOTHR,NPTAN,NPPDXK,NPPATH3,NPPATH5,NPOLD2,NPHEMO,PRIMLANG,NACCPRIO,NACCALZD,DECSUB,NPPDXJ,NPINF4F,NPPATH2,NACCMCIL,NPOLDD4,NACCCSFP,DECIN,NPPATH6,NACCLEWY,NACCMCIV,NACCPICK,HANDED,NACCNEUR,NEOP,PRIONIF,NPINF,NPHEMO1,NACCLBDP,NPWBRF,MOFALLS,DYSILL,BEMODE,NPINF3A,BEDISIN
