162,165,166,120,36,320,80,41,39,96,78,255,55,34,181,76,88,121,10,254,87,69,149,319,303,51,270,198,191,86,72,180,171,17,3,94,68,37,186,70,207,271,82,309,151,24,293,58,205,178,32,295,0,81,240,317,297,276,101,202,265,59,46,45,177,193,217,99,60,5,224,257,18,261,272,260,311,220,129,168,305,50,26,16,243,83,174,312,38,98,197,103,216,201,127,169,203,173,236,190
14.182681,12.188791,11.870199,11.3258915,10.582304,10.183083,10.175578,10.149451,10.100734,9.800781,9.746414,9.663387,9.641317,9.617527,9.610765,9.602901,9.549864,9.520096,9.508223,9.502842,9.492989,9.449959,9.432444,9.419565,9.322955,9.241334,9.230455,9.229973,9.159862,9.142681,9.121315,9.114046,9.110879,9.069599,9.017697,9.006837,8.995556,8.99529,8.991317,8.981778,8.970267,8.95213,8.946727,8.933642,8.924237,8.919012,8.899884,8.869507,8.868283,8.862944,8.862173,8.851829,8.841342,8.839052,8.834159,8.826731,8.826537,8.820188,8.818149,8.814449,8.812517,8.809458,8.809234,8.807608,8.7963295,8.788357,8.776701,8.75885,8.755556,8.755262,8.753456,8.7528305,8.751503,8.74985,8.747338,8.747137,8.740563,8.739969,8.7384205,8.737007,8.733453,8.733179,8.73081,8.727597,8.727552,8.726957,8.726866,8.725393,8.72521,8.7217865,8.717137,8.7068205,8.706785,8.693294,8.693075,8.691445,8.69002,8.688694,8.687373,8.685906
NACCAGEB,NACCIDEM,NACCAGE,NACCMCII,ORIENT,NACCDAGE,COGJUDG,CDRSUM,HOMEHOBB,BEAGIT,DECIN,NACCNEC,ELATSEV,NACCTIYR,NACCEMD,TRAVEL,DECAGE,IMPNOMCI,PRIMLANG,NPPATH,COGMODE,SHOPPING,DYSILL,NPFAUT,NPPDXI,DEPD,NPHIPSCL,NPGRHA,NPPMIH,NACCCOGF,MEALPREP,NACCDIUR,NACCADEP,INBIRMO,BIRTHYR,BEDISIN,TAXES,JUDGMENT,NACCPDMD,GAMES,NPHISG,NPFTDTAU,COGVIS,NACCDOWN,MEDS,INCALLS,NPTDPD,DISN,NPTDPAN,NACCCCBS,DRUG1,NPPDXA,NACCREAS,COGLANG,NPOLD,NACCCSFP,NACCPRIO,NPFTDT5,BEMODE,NPTAN,NPPATH11,DISNSEV,DELSEV,DEL,NACCBETA,NPWBRWT,NACCAMY,BEOTHR,IRR,HISPANIC,NPINF2B,NPPATH3,INBIRYR,NPPATH7,NACCPICK,NPPATH6,NPPDXQ,NPINF1B,CORT,NACCAANX,NPPDXK,AGITSEV,NACCFAM,HANDED,NPOLD3,COGATTN,NACCAMD,NACCOTHP,COMMUN,BEREM,NPGRLA,MOFALLS,NACCVASC,NACCAVAS,PSP,NACCAC,NPABAN,NACCAHTN,NPHEMO,NACCNE4S
